Date,Close,Open,High,Low,Volume
2013-12-26,6.6,6.52,6.72,6.52,2.82K
2013-12-23,6.4,6.1984,6.4,6.1984,1.04K
2013-12-20,6.04,6.04,6.04,6.04,0.83K
2013-12-19,6.04,5.9212,6.04,5.9212,3.48K
2013-12-17,5.88,5.72,5.92,5.72,3.00K
2013-12-16,5.76,5.76,5.76,5.76,0.95K
2013-12-13,5.72,5.72,5.72,5.72,0.05K
2013-12-11,5.76,5.76,5.76,5.6816,2.58K
2013-12-10,5.76,5.56,5.8,5.56,2.98K
2013-12-06,5.16,5.12,5.16,5.12,10.08K
2013-12-05,5.16,5.24,5.24,5.16,4.60K
2013-12-02,5.24,5.28,5.28,5.24,2.48K
2013-11-29,5.3848,5.3848,5.394,5.3848,1.88K
2013-11-27,5.32,5.48,5.48,5.32,2.39K
2013-11-26,5.02,5.02,5.02,5.02,1.78K
2013-11-25,5.2,5.08,5.2,5.08,4.25K
2013-11-20,4.92,4.8944,4.92,4.8944,1.23K
2013-11-18,5.4,5.4,5.4,5.4,2.75K
2013-11-11,5.88,5.44,5.88,5.44,0.56K
2013-11-06,5.4,5.4,5.4,5.4,1.13K
2013-11-04,5.88,5.88,5.88,5.88,0.25K
2013-11-01,6.0,6.0,6.0,6.0,0.13K
2013-10-31,6.08,6.16,6.16,6.08,1.50K
2013-10-29,6.0,5.9236,6.0,5.68,7.41K
2013-10-28,6.04,6.04,6.04,6.04,0.06K
2013-10-25,6.08,6.44,6.44,6.08,8.85K
2013-10-24,6.44,6.44,6.56,6.44,1.83K
2013-10-23,6.12,6.16,6.16,6.12,0.29K
2013-10-22,6.6,6.44,6.64,6.44,1.07K
2013-10-21,6.28,6.4,6.4,6.28,0.63K
2013-10-18,6.04,6.04,6.2,6.04,0.90K
2013-10-17,5.6,5.6,5.6,5.6,0.75K
2013-10-14,1.014,1.01,1.018,1.008,3.12M
2013-10-11,5.32,5.32,5.32,5.32,0.05K
2013-10-10,1.009,1.002,1.013,1.001,37.46M
2013-10-09,1.008,1.003,1.012,0.998,41.94M
2013-10-08,5.6,5.6,5.6,5.6,0.38K
2013-10-07,0.994,0.979,1.028,0.967,60.65M
2013-10-04,5.32,5.32,5.32,5.32,0.75K
2013-10-03,0.9,0.84,0.91,0.836,83.80M
2013-10-02,4.42,4.42,4.42,4.42,2.00K
2013-10-01,0.822,0.804,0.823,0.8,20.03M
2013-09-30,4.24,4.24,4.24,4.24,0.51K
2013-09-27,0.81,0.83,0.83,0.806,20.18M
2013-09-26,4.32,4.32,4.32,4.32,0.33K
2013-09-25,4.36,4.36,4.36,4.36,13.83K
2013-09-24,0.809,0.806,0.812,0.8,20.86M
2013-09-23,0.813,0.82,0.823,0.804,23.78M
2013-09-20,0.82,0.82,0.828,0.807,33.46M
2013-09-19,0.828,0.816,0.828,0.807,47.58M
2013-09-18,0.797,0.781,0.798,0.77,23.70M
2013-09-17,0.778,0.792,0.793,0.764,20.31M
2013-09-16,4.0,4.4,4.4,4.0,7.03K
2013-09-13,4.4,4.4,4.4,4.4,0.25K
2013-09-12,4.2,4.2,4.2,4.2,1.17K
2013-09-11,0.784,0.763,0.789,0.76,27.26M
2013-09-10,4.12,4.12,4.12,4.12,1.34K
2013-09-09,0.754,0.76,0.766,0.745,21.16M
2013-09-06,0.765,0.748,0.78,0.735,36.56M
2013-09-05,4.12,4.12,4.12,4.12,2.50K
2013-09-04,3.88,3.88,3.88,3.88,0.05K
2013-09-03,0.705,0.697,0.717,0.697,18.16M
2013-09-02,0.7,0.71,0.721,0.7,17.18M
2013-08-30,0.705,0.717,0.724,0.699,21.93M
2013-08-29,0.71,0.72,0.724,0.698,20.50M
2013-08-28,0.714,0.696,0.72,0.672,30.88M
2013-08-27,3.84,3.84,3.84,3.84,0.78K
2013-08-26,0.751,0.77,0.78,0.746,18.00M
2013-08-23,0.77,0.795,0.798,0.764,15.92M
2013-08-22,0.791,0.775,0.803,0.775,20.89M
2013-08-21,0.776,0.799,0.818,0.763,15.13M
2013-08-20,4.2,4.2,4.2,4.2,0.96K
2013-08-19,4.36,4.36,4.36,4.36,0.26K
2013-08-16,0.853,0.84,0.86,0.836,28.13M
2013-08-15,4.68,4.6,4.68,4.6,1.03K
2013-08-14,4.44,4.44,4.44,4.44,3.38K
2013-08-13,0.788,0.784,0.789,0.775,15.64M
2013-08-12,4.2,4.2,4.2,4.2,0.23K
2013-08-09,4.2,4.16,4.36,4.1064,1.46K
2013-08-08,3.9956,3.9956,3.9956,3.9956,0.25K
2013-08-07,3.72,3.72,3.72,3.72,0.13K
2013-08-06,0.685,0.683,0.688,0.672,9.84M
2013-08-05,0.682,0.68,0.695,0.671,10.54M
2013-08-02,0.68,0.68,0.69,0.667,18.79M
2013-08-01,0.68,0.675,0.68,0.665,13.10M
2013-07-31,3.32,3.32,3.32,3.32,0.89K
2013-07-30,0.643,0.656,0.66,0.635,13.70M
2013-07-29,0.66,0.67,0.676,0.646,16.42M
2013-07-26,0.675,0.675,0.696,0.671,22.79M
2013-07-25,0.68,0.651,0.689,0.645,24.93M
2013-07-24,3.34,3.42,3.42,3.34,0.13K
2013-07-23,0.643,0.608,0.649,0.603,19.20M
2013-07-22,0.605,0.598,0.605,0.593,7.03M
2013-07-19,0.599,0.591,0.601,0.587,10.27M
2013-07-18,0.599,0.577,0.599,0.57,12.84M
2013-07-17,3.16,3.16,3.16,3.16,0.25K
2013-07-16,0.587,0.599,0.605,0.583,7.06M
2013-07-15,0.599,0.589,0.599,0.576,10.54M
2013-07-12,0.581,0.6,0.6,0.58,11.88M
2013-07-11,0.595,0.619,0.619,0.591,10.52M
2013-07-10,0.61,0.62,0.627,0.589,16.47M
2013-07-09,0.621,0.604,0.65,0.595,22.06M
2013-07-08,0.596,0.591,0.603,0.579,12.30M
2013-07-05,0.59,0.605,0.605,0.586,10.11M
2013-07-04,0.605,0.57,0.612,0.56,17.29M
2013-07-03,0.566,0.58,0.585,0.552,15.48M
2013-07-02,0.59,0.6,0.61,0.58,19.77M
2013-07-01,3.16,3.16,3.16,3.16,3.00K
2013-06-28,0.59,0.6,0.6,0.57,15.04M
2013-06-27,0.59,0.61,0.63,0.57,21.19M
2013-06-26,0.58,0.57,0.61,0.56,24.71M
2013-06-25,3.14,3.14,3.14,2.96,2.23K
2013-06-24,3.16,3.16,3.16,3.16,0.75K
2013-06-21,0.67,0.68,0.69,0.63,46.64M
2013-06-20,0.68,0.69,0.69,0.68,16.19M
2013-06-19,0.7,0.69,0.7,0.68,12.72M
2013-06-18,0.69,0.69,0.7,0.69,8.62M
2013-06-17,0.7,0.69,0.71,0.69,15.10M
2013-06-14,3.76,3.76,3.76,3.76,2.00K
2013-06-13,3.84,3.84,3.84,3.84,0.50K
2013-06-12,4.4,3.84,4.4,3.84,0.36K
2013-06-11,3.68,3.68,3.68,3.68,1.18K
2013-06-10,4.16,4.16,4.16,4.16,0.13K
2013-06-07,0.69,0.71,0.72,0.69,18.47M
2013-06-06,0.7,0.69,0.71,0.69,23.65M
2013-06-05,4.0,4.0,4.0,4.0,8.92K
2013-06-04,0.69,0.81,0.82,0.68,63.76M
2013-06-03,4.16,4.16,4.24,4.16,3.68K
2013-05-31,5.0,4.48,5.0,4.48,2.53K
2013-05-30,3.64,3.56,3.64,3.56,3.16K
2013-05-29,3.36,3.52,3.6,3.36,5.29K
2013-05-28,3.0,3.5,3.5,2.92,1.38K
2013-05-27,0.6,0.68,0.72,0.6,34.51M
2013-05-24,3.56,3.624,3.624,3.56,1.69K
2013-05-23,3.456,3.6,3.6,3.456,0.88K
2013-05-22,1.4,1.89,1.95,1.4,4.64M
2013-05-21,1.85,2.4,2.4,1.85,2.17M
2013-05-20,12.56,13.0,13.0,12.56,1.83K
2013-05-17,4.31,4.66,5.38,4.31,553.47K
2013-05-16,4.65,3.5,5.16,3.5,703.38K
2013-05-15,19.36,19.36,19.36,19.36,0.11K
2013-05-14,22.6512,22.6512,22.6512,22.6512,0.89K
